Duration,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
85,0,4995,21,6,2,55,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
450,1,10262,1,6,20,55,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3841,15,4,22,20,0,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
960,1,9663,9,5,20,0,12,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
155,0,5224,18,4,11,30,14,5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
730,1,14533,18,5,7,5,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2017,24,5,22,45,0,15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
185,0,5769,12,6,18,55,22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
485,1,11622,21,3,10,45,18,50,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
175,0,4823,3,4,18,55,21,50,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1280,1,7832,21,3,14,5,11,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
705,1,9001,24,6,7,30,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2754,27,6,12,0,13,30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
180,0,7229,24,5,7,10,10,10,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
280,1,6937,9,3,21,5,1,45,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
920,2,13033,6,6,10,0,1,20,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0,3625,3,5,5,55,8,35,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1295,2,13292,27,6,21,25,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1525,2,12778,12,3,8,50,10,15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
150,0,3841,1,6,14,55,17,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
85,0,2227,18,3,21,20,22,45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
520,1,6171,9,5,8,35,17,15,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
1195,2,10676,12,5,12,0,7,55,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,2,13014,24,6,19,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2754,18,3,2,30,4,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
865,2,8367,27,3,17,15,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1570,1,5177,3,4,2,15,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
150,0,4174,18,4,17,10,19,40,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
615,1,9794,15,5,8,45,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
385,1,10486,27,5,9,45,16,10,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
675,1,15058,21,5,8,0,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4804,27,4,22,15,0,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1665,1,17024,6,3,16,0,19,45,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
455,1,8855,12,5,16,40,0,15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
640,1,8372,9,6,21,0,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
85,0,4050,24,6,2,55,4,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
175,0,7229,12,5,11,10,14,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
80,0,2385,18,3,5,45,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
170,0,3898,24,6,11,40,14,30,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
165,0,6860,3,3,1,30,4,15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315,1,6749,27,5,6,5,11,20,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
525,2,15107,21,5,14,30,23,15,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1125,2,10368,15,6,9,40,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
860,1,7832,21,3,7,0,21,20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
90,0,2385,27,5,13,15,14,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
150,0,4804,24,6,14,25,16,55,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1595,2,8236,21,3,16,40,19,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
570,1,6416,27,3,11,30,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
450,1,10262,9,6,11,30,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1210,1,14714,9,6,22,50,19,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
330,1,7646,1,4,15,55,21,25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
765,1,7480,1,6,20,40,9,25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,11982,27,5,17,45,20,5,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
520,1,8309,18,5,10,35,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
425,2,13344,9,6,5,30,12,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
890,1,4227,1,4,19,0,9,50,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1180,2,9706,21,3,12,0,7,40,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
90,0,2017,6,5,13,15,14,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
835,1,6442,12,6,8,35,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
185,0,8016,15,6,18,55,22,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
320,1,5298,1,4,6,50,12,10,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
155,0,4878,21,5,17,0,19,35,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
865,1,10262,24,6,14,0,4,25,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
300,1,4176,12,5,4,50,9,50,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
845,1,5883,15,6,11,25,1,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
540,1,12717,6,6,10,0,19,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3850,12,5,7,55,10,15,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
140,0,3597,27,5,19,35,21,55,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
90,0,2175,9,5,13,15,14,45,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
170,0,7080,12,4,23,55,2,45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
665,1,8849,1,4,21,10,8,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
685,1,9899,12,6,8,25,19,50,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
160,0,4878,15,6,7,0,9,40,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
705,1,7787,9,5,7,30,19,15,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3597,3,5,17,45,20,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
540,1,5281,1,4,10,35,19,35,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1350,1,9345,15,5,20,20,18,50,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
635,1,6442,24,6,11,55,22,30,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
705,1,6838,6,6,9,15,21,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
140,0,3597,3,6,17,45,20,5,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
80,0,3173,21,3,5,45,7,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
